LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_PAYMENT_NEXT_MONTH,util_max,payment_profile,bust_out_score,alert_type_1,alert_score_1,rule_1_triggered,alert_type_2,alert_score_2,rule_2_triggered,alert_type_3,alert_score_3,rule_3_triggered,total_alerts
120000,2,1,2,32,0,0.0149916667,Volatile,2,,,0,,,0,,,0,0
360000,2,2,2,33,0,0.033675,Always Duly,0,,,0,,,0,,,0,0
120000,2,1,1,42,1,0.0157083333,Always Duly,0,,,0,,,0,,,0,0
50000,2,1,1,32,0,0.64658,Volatile,0,,,0,,,0,,,0,0
290000,2,2,1,35,0,0.9851,Always Duly,1,,,0,,,0,,,0,0
230000,2,2,1,38,0,0.0200695652,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,1,36,0,0,Deteriorati,1,,,0,,,0,,,0,0
370000,2,6,1,48,0,0.6968,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,2,40,0,1.20262,Always Duly,1,,,0,,,0,,,0,0
50000,2,5,1,32,0,0,Always Duly,0,,,0,,,0,,,0,0
20000,2,3,2,44,0,0.983,Always Duly,1,,,0,,,0,,,0,0
260000,2,1,1,36,0,0.5357884615,Volatile,0,,,0,,,0,,,0,0
230000,2,5,1,42,0,0.0040434783,Always Duly,0,,,0,,,0,,,0,0
200000,2,2,1,36,0,0.18829,Always Duly,0,,,0,,,0,,,0,0
340000,2,1,1,36,0,0.1026970588,Volatile,0,,,0,,,0,,,0,0
220000,2,5,1,32,0,0.3861,Always Duly,2,,,0,,,0,,,0,0
340000,2,1,1,36,0,0.0521058824,Always Duly,0,,,0,,,0,,,0,0
200000,2,3,1,42,0,0.05234,Always Duly,0,,,0,,,0,,,0,0
180000,2,3,1,44,0,0,Deteriorati,1,,,0,,,0,,,0,0
50000,2,2,2,43,0,0.53448,Always Duly,0,,,0,,,0,,,0,0
80000,2,1,2,38,0,0.96505,Always Duly,1,,,0,,,0,,,0,0
160000,2,2,1,31,0,0.199775,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,1,48,0,1.0089,Always Duly,1,,,0,,,0,,,0,0
30000,2,1,2,37,1,0.0176,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,2,42,0,0.011026087,Always Duly,0,,,0,,,0,,,0,0
400000,2,2,2,42,0,0.1630175,Always Duly,0,,,0,,,0,,,0,0
200000,2,3,2,42,0,0.059945,Volatile,1,,,0,Structuring Alert,5,1,,,0,1
20000,2,2,1,46,1,0.44145,Deteriorati,1,,,0,,,0,,,0,0
200000,2,1,1,38,0,0.092585,Always Duly,0,,,0,,,0,,,0,0
140000,2,1,2,34,0,0.0814285714,Always Duly,0,,,0,,,0,,,0,0
360000,2,1,2,29,0,0.7514666667,Always Duly,0,,,0,,,0,,,0,0
360000,2,1,1,36,0,-2.777778E-6,Deteriorati,1,,,0,,,0,,,0,0
390000,2,5,2,45,0,0.5452153846,Always Duly,0,,,0,,,0,,,0,0
390000,2,1,2,41,1,-0.000033333,Always Duly,0,,,0,,,0,,,0,0
160000,2,3,1,35,0,0.04835,Always Duly,0,,,0,,,0,,,0,0
340000,2,1,2,44,0,0.0380882353,Always Duly,0,,,0,,,0,,,0,0
280000,2,1,1,36,0,0.2114678571,Volatile,2,,,0,,,0,,,0,0
500000,2,1,2,42,0,0.102248,Always Duly,0,,,0,,,0,,,0,0
60000,2,1,2,46,0,0.5012166667,Always Duly,0,,,0,,,0,,,0,0
420000,2,2,2,37,0,0.0596785714,Always Duly,0,,,0,,,0,,,0,0
160000,2,1,1,38,0,0.04096875,Always Duly,0,,,0,,,0,,,0,0
230000,2,2,2,34,0,0.002026087,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,2,31,1,0.563426087,Deteriorati,1,,,0,,,0,,,0,0
280000,2,2,1,36,0,0.0102642857,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,2,31,0,0.0638277778,Always Duly,0,,,0,,,0,,,0,0
100000,2,1,1,40,1,0.01895,Always Duly,0,,,0,,,0,,,0,0
180000,2,1,2,33,0,0.0183444444,Always Duly,2,,,0,,,0,,,0,0
30000,2,5,2,46,0,0.9737666667,Volatile,3,,,0,,,0,,,0,0
320000,2,2,1,39,0,0.349803125,Always Duly,0,,,0,,,0,,,0,0
590000,2,3,1,39,0,0.2183016949,Always Duly,0,,,0,,,0,,,0,0
130000,2,2,1,38,0,0.1890076923,Always Duly,0,,,0,,,0,,,0,0
130000,2,1,1,33,0,0.6470615385,Always Duly,0,,,0,,,0,,,0,0
280000,2,2,1,41,0,0.0018178571,Deteriorati,1,,,0,,,0,,,0,0
90000,2,2,1,40,0,0.9976555556,Volatile,1,,,0,,,0,,,0,0
320000,2,2,1,30,0,0.016871875,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,1,31,0,0.40421875,Always Duly,0,,,0,,,0,,,0,0
150000,2,2,1,37,0,0.6964,Always Duly,0,,,0,,,0,,,0,0
40000,2,2,1,48,0,0.701375,Always Duly,0,,,0,,,0,,,0,0
180000,2,3,1,31,0,0.4171444444,Always Duly,0,,,0,,,0,,,0,0
550000,2,2,2,39,0,0.6122218182,Always Duly,0,,,0,,,0,,,0,0
50000,2,1,1,45,0,0.37772,Volatile,3,,,0,,,0,,,0,0
220000,2,1,2,36,1,1.0118090909,Always Duly,1,,,0,,,0,,,0,0
360000,2,2,2,40,0,0.1267194444,Always Duly,0,,,0,,,0,,,0,0
250000,2,2,2,35,0,1.117024,Always Duly,1,,,0,,,0,,,0,0
340000,2,1,1,46,0,0.2791617647,Always Duly,0,,,0,,,0,,,0,0
180000,2,1,1,44,0,0.1188777778,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,2,48,1,0.9716,Deteriorati,2,,,0,,,0,,,0,0
300000,2,3,2,33,1,0.2564066667,Always Duly,0,,,0,,,0,,,0,0
40000,2,2,1,37,0,0.40975,Volatile,0,,,0,,,0,,,0,0
500000,2,1,1,47,0,0.057042,Always Duly,2,,,0,,,0,,,0,0
180000,2,1,1,41,0,0.3066277778,Always Duly,0,,,0,,,0,,,0,0
350000,2,1,1,44,0,0.3287371429,Always Duly,0,,,0,,,0,,,0,0
90000,2,2,2,48,0,0.1018555556,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,2,31,0,1.0231375,Always Duly,1,,,0,,,0,,,0,0
50000,2,3,3,46,0,0.94334,Always Duly,1,,,0,,,0,,,0,0
220000,2,1,2,33,0,0.0081045455,Volatile,0,,,0,,,0,,,0,0
180000,2,2,2,38,0,0.1489166667,Always Duly,0,,,0,,,0,,,0,0
400000,2,4,1,37,0,0.0372225,Always Duly,2,,,0,,,0,,,0,0
220000,2,1,1,42,1,0.0113636364,Always Dela,1,,,0,Structuring Alert,6,1,,,0,1
180000,2,6,1,48,0,0.0341055556,Always Duly,0,,,0,,,0,,,0,0
80000,2,3,1,38,1,0.49505,Always Duly,2,,,0,,,0,,,0,0
360000,2,1,2,37,0,0.5523305556,Always Duly,0,,,0,,,0,,,0,0
170000,2,1,2,49,0,0.9644176471,Always Duly,1,,,0,,,0,,,0,0
130000,2,2,1,48,0,0.0114384615,Always Duly,0,,,0,,,0,,,0,0
290000,2,1,1,30,0,0.7544241379,Always Duly,0,,,0,,,0,,,0,0
90000,2,2,1,32,0,1.0122777778,Volatile,1,,,0,,,0,,,0,0
130000,2,3,2,32,0,0.1204307692,Always Duly,0,,,0,,,0,,,0,0
140000,2,1,3,48,0,0.0084,Deteriorati,1,,,0,,,0,,,0,0
510000,2,2,2,48,0,0.2227764706,Always Duly,0,,,0,,,0,,,0,0
50000,2,1,1,39,0,0.12,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,40,0,0.049865,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,37,0,0.415,Always Duly,0,,,0,,,0,,,0,0
400000,2,2,2,36,0,0.17344,Always Duly,0,,,0,,,0,,,0,0
310000,2,1,1,35,0,0.0662064516,Always Duly,0,,,0,,,0,,,0,0
210000,2,1,1,46,0,0.2877142857,Always Duly,0,,,0,,,0,,,0,0
90000,2,2,1,33,0,0.8597666667,Always Duly,0,,,0,,,0,,,0,0
270000,2,1,2,31,0,0.0341222222,Always Duly,2,,,0,,,0,,,0,0
30000,2,3,1,39,1,1.0079333333,Always Duly,1,,,0,,,0,,,0,0
30000,2,2,1,41,0,0.6687,Always Duly,0,,,0,,,0,,,0,0
210000,2,2,1,36,0,0.0515571429,Always Duly,0,,,0,,,0,,,0,0
110000,2,1,1,43,0,0.9636181818,Always Duly,1,,,0,,,0,,,0,0
160000,2,2,1,42,0,0.0032625,Volatile,1,,,0,,,0,,,0,0
380000,2,1,2,30,0,0.0880052632,Volatile,0,,,0,,,0,,,0,0
140000,2,1,2,33,0,0.0168642857,Always Duly,0,,,0,,,0,,,0,0
250000,2,3,1,44,0,0.691744,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,2,39,0,0.0978266667,Always Duly,0,,,0,,,0,,,0,0
230000,2,2,2,43,1,1.0404304348,Always Dela,2,,,0,Structuring Alert,3,1,,,0,1
220000,2,1,1,49,1,0.0204,Always Duly,0,,,0,,,0,,,0,0
60000,2,3,1,39,0,0.5689,Volatile,1,,,0,,,0,,,0,0
50000,2,5,1,41,1,0.99244,Always Duly,1,,,0,,,0,,,0,0
300000,2,2,1,40,0,0.0009333333,Volatile,1,,,0,,,0,,,0,0
320000,2,2,1,41,0,0.049803125,Always Duly,0,,,0,,,0,,,0,0
250000,2,1,1,43,0,0.001324,Always Duly,0,,,0,,,0,,,0,0
200000,2,3,1,42,0,0.018365,Always Duly,0,,,0,,,0,,,0,0
110000,2,3,1,36,0,0.0547818182,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,2,46,0,0.75338,Always Duly,0,,,0,,,0,,,0,0
300000,2,4,2,45,0,0.0055633333,Deteriorati,1,,,0,,,0,,,0,0
50000,2,5,1,33,0,0.52716,Volatile,1,,,0,,,0,,,0,0
230000,2,3,1,42,0,0.054573913,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,1,36,1,0.2225,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,1,41,0,0.4583,Deteriorati,3,,,0,,,0,,,0,0
290000,2,2,1,41,0,0.024962069,Volatile,0,,,0,,,0,,,0,0
210000,2,1,1,47,0,0.0011142857,Always Duly,0,,,0,,,0,,,0,0
200000,2,2,1,46,0,0.00827,Volatile,0,,,0,,,0,,,0,0
150000,2,2,1,41,0,0.0735066667,Always Duly,0,,,0,,,0,,,0,0
110000,2,1,1,45,0,0.1985636364,Always Duly,0,,,0,,,0,,,0,0
20000,2,2,1,43,1,0.96645,Volatile,2,,,0,,,0,,,0,0
360000,2,1,2,28,0,0.2429388889,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,1,35,0,0.7737521739,Always Duly,0,,,0,,,0,,,0,0
60000,2,2,1,38,0,0.6581666667,Volatile,0,,,0,,,0,,,0,0
470000,2,2,1,45,0,0.4530808511,Always Duly,0,,,0,,,0,,,0,0
120000,2,1,2,29,0,0.49615,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,35,0,0.98262,Always Duly,1,,,0,,,0,,,0,0
140000,2,1,1,40,0,0.0087142857,Deteriorati,1,,,0,,,0,,,0,0
500000,2,1,1,39,0,0.02168,Always Duly,2,,,0,,,0,,,0,0
400000,2,2,2,41,1,0.10918,Always Duly,2,,,0,,,0,,,0,0
310000,2,2,2,34,0,0.2824483871,Always Duly,0,,,0,,,0,,,0,0
320000,2,1,1,42,1,1.014340625,Volatile,1,,,0,Structuring Alert,3,1,,,0,1
330000,2,1,1,41,0,0.1471181818,Always Duly,2,,,0,,,0,,,0,0
240000,2,2,1,38,0,0.966625,Always Duly,1,,,0,,,0,,,0,0
290000,2,2,1,36,0,0.0307206897,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,1,39,0,0.0676466667,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,34,0,0.1149,Always Duly,0,,,0,,,0,,,0,0
210000,2,1,1,37,0,0.0140952381,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,1,38,0,0.09594,Always Duly,2,,,0,,,0,,,0,0
210000,2,2,1,46,0,0.1021190476,Volatile,0,,,0,,,0,,,0,0
180000,2,1,1,40,0,0.1915722222,Always Duly,2,,,0,,,0,,,0,0
360000,2,1,2,33,1,0,Deteriorati,1,,,0,,,0,,,0,0
220000,2,3,2,33,0,0.8197545455,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,1,40,0,0.02303125,Volatile,1,,,0,,,0,,,0,0
500000,2,3,1,40,0,0.077826,Always Duly,0,,,0,,,0,,,0,0
100000,2,3,1,43,0,1.00792,Deteriorati,2,,,0,,,0,,,0,0
80000,2,2,1,47,1,0.02485,Always Duly,0,,,0,,,0,,,0,0
360000,2,2,2,35,1,0,Always Duly,0,,,0,,,0,,,0,0
230000,2,3,1,49,0,0.9781956522,Always Duly,1,,,0,,,0,,,0,0
180000,2,1,2,33,0,0.025,Always Duly,2,,,0,,,0,,,0,0
200000,2,1,2,44,1,1.015225,Always Duly,1,,,0,,,0,,,0,0
60000,2,2,1,45,0,1.0040666667,Always Duly,1,,,0,,,0,,,0,0
280000,2,1,1,35,0,0.7059321429,Always Duly,0,,,0,,,0,,,0,0
80000,2,3,1,48,1,0.0099,Volatile,0,,,0,,,0,,,0,0
200000,2,1,1,40,0,0,Deteriorati,1,,,0,,,0,,,0,0
50000,2,2,2,37,0,0.18816,Always Duly,0,,,0,,,0,,,0,0
460000,2,1,2,34,0,0.046726087,Always Duly,2,,,0,,,0,,,0,0
220000,2,1,1,34,0,0.0718136364,Always Duly,0,,,0,,,0,,,0,0
170000,2,1,1,37,0,0.1481705882,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,41,0,0.4685,Always Duly,0,,,0,,,0,,,0,0
210000,2,1,1,44,0,0.4262809524,Always Duly,2,,,0,,,0,,,0,0
20000,2,2,1,31,0,0.60785,Volatile,1,,,0,,,0,,,0,0
230000,2,1,1,46,0,0.0013043478,Always Duly,0,,,0,,,0,,,0,0
390000,2,1,2,32,0,0.1302435897,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,2,34,0,0.1062555556,Always Duly,0,,,0,,,0,,,0,0
130000,2,3,1,33,0,0,Deteriorati,1,,,0,,,0,,,0,0
250000,2,3,1,43,0,0.001712,Always Duly,0,,,0,,,0,,,0,0
500000,2,1,1,37,1,0.12277,Always Duly,0,,,0,,,0,,,0,0
240000,2,1,2,40,0,1.4095583333,Always Duly,3,,,0,,,0,,,0,0
270000,2,2,2,39,0,0.0113814815,Always Duly,2,,,0,,,0,,,0,0
450000,2,3,2,44,0,0.0316311111,Always Duly,2,,,0,,,0,,,0,0
280000,2,3,1,33,1,0.3152892857,Volatile,0,,,0,,,0,,,0,0
170000,2,1,2,42,0,0.0204705882,Always Duly,2,,,0,,,0,,,0,0
280000,2,1,2,30,0,0.1865107143,Always Duly,0,,,0,,,0,,,0,0
170000,2,2,1,43,0,0.2477529412,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,37,0,0.12067,Always Duly,0,,,0,,,0,,,0,0
380000,2,1,2,33,0,0.2364263158,Always Duly,0,,,0,,,0,,,0,0
500000,2,1,2,44,0,0.035286,Always Duly,0,,,0,,,0,,,0,0
40000,2,1,2,29,0,0.893375,Always Duly,0,,,0,,,0,,,0,0
150000,2,2,1,29,1,0.9367533333,Volatile,2,,,0,,,0,,,0,0
220000,2,2,1,34,0,0.2002363636,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,29,0,0.969,Always Duly,1,,,0,,,0,,,0,0
360000,2,1,1,43,0,0.00855,Always Duly,0,,,0,,,0,,,0,0
100000,2,1,1,36,0,0.0345,Always Duly,0,,,0,,,0,,,0,0
420000,2,2,1,34,1,0.3773119048,Always Duly,2,,,0,,,0,,,0,0
200000,2,1,1,39,0,0.005365,Volatile,1,,,0,,,0,,,0,0
310000,2,2,2,36,1,0.9782290323,Always Duly,1,,,0,,,0,,,0,0
180000,2,2,2,34,0,0.2451777778,Always Duly,0,,,0,,,0,,,0,0
500000,2,5,1,32,0,0.115444,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,2,35,0,0.0006521739,Always Duly,0,,,0,,,0,,,0,0
50000,2,1,2,40,0,1.05682,Always Duly,1,,,0,,,0,,,0,0
250000,2,1,1,40,0,0.066012,Volatile,1,,,0,,,0,,,0,0
150000,2,2,2,31,0,0.1697466667,Volatile,1,,,0,Structuring Alert,3,1,,,0,1
50000,2,2,1,34,0,0.3903,Always Duly,0,,,0,,,0,,,0,0
100000,2,2,1,35,1,0.77394,Always Duly,0,,,0,,,0,,,0,0
110000,2,2,2,42,1,0.3850181818,Deteriorati,1,,,0,,,0,,,0,0
210000,2,2,2,38,0,0.4182619048,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,2,45,0,0.01282,Always Duly,2,,,0,,,0,,,0,0
80000,2,1,1,44,0,0.0319375,Deteriorati,1,,,0,,,0,,,0,0
200000,2,2,1,48,1,0.052845,Volatile,0,,,0,,,0,,,0,0
150000,2,1,2,35,1,0.3689133333,Deteriorati,1,,,0,Structuring Alert,4,1,,,0,1
100000,2,3,1,39,0,0.10135,Always Duly,2,,,0,,,0,,,0,0
110000,2,1,2,32,0,0.4710454545,Always Duly,0,,,0,,,0,,,0,0
240000,2,1,2,33,0,0.4164083333,Always Duly,0,,,0,,,0,,,0,0
80000,2,3,1,42,0,0,Always Duly,0,,,0,,,0,,,0,0
180000,2,1,2,35,1,0.0302777778,Always Duly,2,,,0,,,0,,,0,0
180000,2,2,2,35,0,0.005,Volatile,1,,,0,,,0,,,0,0
400000,2,1,2,31,0,0.049745,Always Duly,0,,,0,,,0,,,0,0
260000,2,2,1,41,0,0.8609115385,Volatile,0,,,0,,,0,,,0,0
160000,2,2,1,47,1,0.01160625,Volatile,0,,,0,,,0,,,0,0
240000,2,2,1,34,0,0.0576166667,Always Duly,0,,,0,,,0,,,0,0
260000,2,1,1,35,0,0.0199269231,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,2,38,0,0.99773125,Always Duly,1,,,0,,,0,,,0,0
80000,2,3,2,43,0,0.8255875,Always Duly,0,,,0,,,0,,,0,0
480000,2,1,1,39,1,0.8333333333,Always Duly,0,,,0,,,0,,,0,0
270000,2,3,1,41,0,0.1810074074,Always Duly,0,,,0,,,0,,,0,0
100000,2,2,2,40,1,0.48268,Volatile,1,,,0,,,0,,,0,0
300000,2,3,2,40,0,0.0013,Always Duly,0,,,0,,,0,,,0,0
450000,2,3,2,40,0,0.1198622222,Always Duly,0,,,0,,,0,,,0,0
360000,2,1,1,43,0,0,Deteriorati,1,,,0,,,0,,,0,0
170000,2,2,1,40,0,0.8426,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,1,36,0,0.98216,Always Duly,1,,,0,,,0,,,0,0
50000,2,3,2,30,1,0.33972,Volatile,2,,,0,,,0,,,0,0
240000,2,2,1,31,1,0.0437291667,Volatile,1,,,0,Structuring Alert,5,1,,,0,1
440000,2,2,2,34,0,1.0111636364,Always Duly,1,,,0,,,0,,,0,0
180000,2,2,2,35,0,0.9503055556,Deteriorati,2,,,0,,,0,,,0,0
140000,2,2,2,40,0,0.0134785714,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,2,34,0,0.0003533333,Deteriorati,1,,,0,,,0,,,0,0
100000,2,2,2,35,0,1.00207,Always Duly,1,,,0,,,0,,,0,0
190000,2,2,1,40,0,0.7148105263,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,1,40,0,0.57279,Deteriorati,1,,,0,,,0,,,0,0
260000,2,1,1,41,0,1.3501,Volatile,1,,,0,,,0,,,0,0
580000,2,2,1,34,1,0.8591655172,Volatile,1,,,0,,,0,,,0,0
100000,2,2,2,36,0,1.01513,Always Duly,1,,,0,,,0,,,0,0
400000,2,1,1,40,0,0.010795,Always Duly,0,,,0,,,0,,,0,0
350000,2,1,2,32,0,0.0700628571,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,1,43,1,0.6623857143,Deteriorati,1,,,0,,,0,,,0,0
90000,2,2,1,46,0,0.0310333333,Always Duly,0,,,0,,,0,,,0,0
180000,2,1,1,40,1,0.0017722222,Deteriorati,1,,,0,,,0,,,0,0
150000,2,1,1,41,0,0.0218333333,Always Duly,2,,,0,,,0,,,0,0
200000,2,1,2,40,1,0,Always Duly,0,,,0,,,0,,,0,0
390000,2,2,1,39,0,0.9221564103,Always Duly,1,,,0,,,0,,,0,0
180000,2,2,2,28,1,0.0046222222,Always Duly,0,,,0,,,0,,,0,0
90000,2,1,2,28,0,0.0964444444,Volatile,3,,,0,,,0,,,0,0
240000,2,2,1,29,0,0.3539375,Always Duly,0,,,0,,,0,,,0,0
320000,2,1,2,28,1,0.046803125,Always Duly,0,,,0,,,0,,,0,0
90000,2,1,2,28,1,1.0038555556,Volatile,2,,,0,,,0,,,0,0
200000,2,1,1,40,0,0.092375,Always Duly,0,,,0,,,0,,,0,0
210000,2,1,2,41,1,0.1121904762,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,1,31,1,1.04108125,Volatile,2,,,0,Structuring Alert,3,1,,,0,1
100000,2,1,2,28,0,0.85786,Always Duly,0,,,0,,,0,,,0,0
240000,2,1,2,29,0,1.0167083333,Always Duly,1,,,0,,,0,,,0,0
50000,2,3,1,50,0,0.31668,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,50,0,0.43912,Always Duly,0,,,0,,,0,,,0,0
20000,2,3,1,52,1,0.81565,Volatile,0,,,0,,,0,,,0,0
320000,2,1,1,50,0,0.035878125,Always Duly,0,,,0,,,0,,,0,0
60000,2,3,1,50,1,0.04685,Always Duly,2,,,0,,,0,,,0,0
230000,2,1,1,49,0,0.0391043478,Always Duly,2,,,0,,,0,,,0,0
170000,2,1,1,50,0,0.0222294118,Always Duly,0,,,0,,,0,,,0,0
400000,2,1,1,49,0,0.0231975,Volatile,1,,,0,Structuring Alert,3,1,,,0,1
200000,2,3,2,50,0,0.02753,Always Duly,2,,,0,,,0,,,0,0
250000,2,3,1,50,0,0.77342,Always Duly,2,,,0,,,0,,,0,0
460000,2,2,1,50,1,1.2637369565,Always Duly,1,,,0,,,0,,,0,0
10000,2,3,2,54,0,0.1083,Volatile,2,,,0,,,0,,,0,0
50000,2,2,1,50,0,0.92388,Always Duly,1,,,0,,,0,,,0,0
150000,2,2,1,50,1,0,Always Duly,0,,,0,,,0,,,0,0
290000,2,2,1,50,0,0.9406862069,Always Duly,1,,,0,,,0,,,0,0
50000,2,3,1,58,0,0.19438,Always Duly,0,,,0,,,0,,,0,0
120000,2,3,1,65,0,0.5104416667,Always Duly,0,,,0,,,0,,,0,0
250000,2,1,1,53,0,0.00352,Always Duly,0,,,0,,,0,,,0,0
500000,2,3,1,54,1,0,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,1,55,0,0.53861875,Always Duly,0,,,0,,,0,,,0,0
60000,2,3,1,58,0,0.4811333333,Volatile,1,,,0,,,0,,,0,0
10000,2,2,3,52,1,0.861,Volatile,2,,,0,,,0,,,0,0
20000,2,2,1,50,0,0.05255,Volatile,1,,,0,,,0,,,0,0
80000,2,2,1,51,1,0.5341375,Always Duly,2,,,0,,,0,,,0,0
100000,2,3,1,57,0,1.0189,Always Duly,1,,,0,,,0,,,0,0
30000,2,3,1,53,0,1.2561666667,Deteriorati,2,,,0,,,0,,,0,0
230000,2,2,2,53,0,0.7012652174,Always Duly,0,,,0,,,0,,,0,0
360000,2,3,1,53,1,0.0069138889,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,1,52,0,0.9321333333,Always Duly,1,,,0,,,0,,,0,0
300000,2,3,1,52,0,0.9772466667,Always Duly,1,,,0,,,0,,,0,0
110000,2,3,1,64,0,0.7777272727,Always Duly,0,,,0,,,0,,,0,0
450000,2,1,1,54,0,0.0055555556,Always Duly,0,,,0,,,0,,,0,0
330000,2,3,1,53,0,0.8801545455,Always Duly,2,,,0,,,0,,,0,0
240000,2,2,1,55,0,0.3359375,Volatile,1,,,0,Structuring Alert,3,1,,,0,1
100000,2,3,1,55,0,0.5033,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,1,56,0,1.0054333333,Always Duly,1,,,0,,,0,,,0,0
120000,2,3,1,50,0,0.9587166667,Always Duly,1,,,0,,,0,,,0,0
310000,2,2,1,50,0,0.0548903226,Always Duly,0,,,0,,,0,,,0,0
290000,2,1,1,51,0,0.1404137931,Always Duly,0,,,0,,,0,,,0,0
230000,2,3,1,52,0,0.0170217391,Always Duly,0,,,0,,,0,,,0,0
270000,2,2,1,52,0,0.1827111111,Always Duly,0,,,0,,,0,,,0,0
160000,2,5,2,52,0,0.9813625,Always Duly,1,,,0,,,0,,,0,0
280000,2,2,1,51,0,1.00315,Deteriorati,2,,,0,Structuring Alert,4,1,,,0,1
20000,2,2,1,54,1,0.8083,Volatile,1,,,0,,,0,,,0,0
400000,2,1,1,55,0,0.4980225,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,2,56,0,0.52484,Volatile,2,,,0,,,0,,,0,0
130000,2,2,1,52,0,0.3966307692,Volatile,0,,,0,,,0,,,0,0
100000,2,3,0,56,0,0.3246,Volatile,1,,,0,,,0,,,0,0
400000,2,2,1,55,0,0.0155025,Volatile,0,,,0,,,0,,,0,0
120000,2,2,1,54,1,0.016125,Volatile,1,,,0,,,0,,,0,0
200000,2,1,1,58,1,1.03042,Volatile,2,,,0,Structuring Alert,4,1,,,0,1
260000,2,1,1,55,0,0,Deteriorati,1,,,0,,,0,,,0,0
110000,2,1,1,56,0,0.3100181818,Always Duly,0,,,0,,,0,,,0,0
260000,2,3,1,65,1,0,Always Duly,0,,,0,,,0,,,0,0
220000,2,1,1,56,0,0.0267681818,Volatile,1,,,0,,,0,,,0,0
60000,2,3,1,61,0,0.5140166667,Always Duly,0,,,0,,,0,,,0,0
140000,2,3,1,56,0,0.12515,Volatile,1,,,0,Structuring Alert,6,1,,,0,1
100000,2,3,1,50,0,0.24514,Always Duly,0,,,0,,,0,,,0,0
360000,2,2,2,51,0,0.0430555556,Deteriorati,1,,,0,,,0,,,0,0
160000,2,2,1,52,0,0.06531875,Volatile,0,,,0,,,0,,,0,0
30000,2,2,1,52,1,1.1368,Volatile,2,,,0,,,0,,,0,0
200000,2,2,1,52,0,1.496585,Always Duly,1,,,0,,,0,,,0,0
330000,2,2,2,59,0,0.3963545455,Always Duly,0,,,0,,,0,,,0,0
80000,2,3,1,56,0,0.0726,Always Duly,0,,,0,,,0,,,0,0
140000,2,1,1,56,1,0.9890571429,Always Duly,1,,,0,,,0,,,0,0
270000,2,3,1,55,0,0.0293259259,Always Duly,0,,,0,,,0,,,0,0
90000,2,3,1,50,0,1.0124777778,Always Duly,1,,,0,,,0,,,0,0
120000,2,3,2,50,0,0.4435916667,Always Duly,2,,,0,,,0,,,0,0
50000,2,2,1,50,0,0.98586,Always Duly,1,,,0,,,0,,,0,0
320000,2,3,1,52,0,0.007359375,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,2,56,0,0.6301875,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,1,58,0,0.0087555556,Always Duly,0,,,0,,,0,,,0,0
60000,2,2,2,51,0,0.6464666667,Always Duly,2,,,0,,,0,,,0,0
440000,2,1,1,54,0,0.6675386364,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,1,50,1,0.11046,Volatile,1,,,0,,,0,,,0,0
160000,2,1,2,50,0,0.0919125,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,51,0,0.09492,Volatile,1,,,0,,,0,,,0,0
50000,2,3,2,57,1,1.0105,Deteriorati,2,,,0,,,0,Sleeper Alert,1.0105,1,1
